product_id,date,daily_units,moving_avg_7d
P0015,2025-12-06,126,112.29
P0015,2025-12-07,141,114.43
P0015,2025-12-08,98,112.0
P0015,2025-12-09,100,109.71
P0015,2025-12-10,103,110.86
P0015,2025-12-11,95,111.14
P0015,2025-12-12,129,113.14
P0015,2025-12-13,122,112.57
P0015,2025-12-14,113,108.57
P0015,2025-12-15,101,109.0
P0015,2025-12-16,78,105.86
P0015,2025-12-17,114,107.43
P0015,2025-12-18,106,109.0
P0015,2025-12-19,139,110.43
P0015,2025-12-20,137,112.57
P0015,2025-12-21,141,116.57
P0015,2025-12-22,108,117.57
P0015,2025-12-23,120,123.57
P0015,2025-12-24,94,120.71
P0015,2025-12-25,105,120.57
P0015,2025-12-26,119,117.71
P0015,2025-12-27,122,115.57
P0015,2025-12-28,134,114.57
P0015,2025-12-29,99,113.29
P0015,2025-12-30,99,110.29
P0015,2025-12-31,85,109.0
P0015,2026-01-01,55,101.86
P0015,2026-01-02,46,91.43
P0015,2026-01-03,76,84.86
P0015,2026-01-04,67,75.29
P0015,2026-01-05,48,68.0
P0015,2026-01-06,65,63.14
P0015,2026-01-07,52,58.43
P0015,2026-01-08,49,57.57
P0015,2026-01-09,62,59.86
P0015,2026-01-10,65,58.29
P0015,2026-01-11,73,59.14
P0015,2026-01-12,51,59.57
P0015,2026-01-13,54,58.0
P0015,2026-01-14,55,58.43
P0015,2026-01-15,56,59.43
P0015,2026-01-16,70,60.57
P0015,2026-01-17,64,60.43
P0015,2026-01-18,64,59.14
P0015,2026-01-19,70,61.86
P0015,2026-01-20,62,63.0
P0015,2026-01-21,48,62.0
P0015,2026-01-22,69,63.86
P0015,2026-01-23,66,63.29
P0015,2026-01-24,63,63.14
P0015,2026-01-25,78,65.14
P0015,2026-01-26,55,63.0
P0015,2026-01-27,43,60.29
P0015,2026-01-28,50,60.57
P0015,2026-01-29,48,57.57
P0015,2026-01-30,76,59.0
P0015,2026-01-31,78,61.14
P0015,2026-02-01,71,60.14
P0015,2026-02-02,51,59.57
P0015,2026-02-03,67,63.0
P0015,2026-02-04,48,62.71
P0015,2026-02-05,57,64.0
P0015,2026-02-06,78,64.29
P0015,2026-02-07,75,63.86
P0015,2026-02-08,53,61.29
P0015,2026-02-09,51,61.29
P0015,2026-02-10,50,58.86
P0015,2026-02-11,52,59.43
P0015,2026-02-12,62,60.14
P0015,2026-02-13,60,57.57
P0015,2026-02-14,58,55.14
P0015,2026-02-15,66,57.0
P0015,2026-02-16,54,57.43
P0015,2026-02-17,43,56.43
P0015,2026-02-18,52,56.43
P0015,2026-02-19,60,56.14
P0015,2026-02-20,55,55.43
P0015,2026-02-21,99,61.29
P0015,2026-02-22,80,63.29
P0015,2026-02-23,49,62.57
P0015,2026-02-24,53,64.0
P0015,2026-02-25,44,62.86
P0015,2026-02-26,56,62.29
P0015,2026-02-27,60,63.0
P0015,2026-02-28,64,58.0
P0015,2026-03-01,80,58.0
P0015,2026-03-02,54,58.71
P0015,2026-03-03,60,59.71
P0015,2026-03-04,71,63.57
P0015,2026-03-05,79,66.86
P0015,2026-03-06,82,70.0
P0015,2026-03-07,81,72.43
P0015,2026-03-08,86,73.29
P0015,2026-03-09,61,74.29
P0015,2026-03-10,61,74.43
P0015,2026-03-11,50,71.43
P0015,2026-03-12,49,67.14
P0015,2026-03-13,79,66.71
P0015,2026-03-14,74,65.71
P0015,2026-03-15,75,64.14
P0015,2026-03-16,70,65.43
P0015,2026-03-17,64,65.86
P0015,2026-03-18,70,68.71
P0015,2026-03-19,64,70.86
P0015,2026-03-20,73,70.0
P0015,2026-03-21,81,71.0
P0015,2026-03-22,100,74.57
P0015,2026-03-23,73,75.0
P0015,2026-03-24,71,76.0
P0015,2026-03-25,80,77.43
P0015,2026-03-26,64,77.43
P0015,2026-03-27,87,79.43
P0015,2026-03-28,94,81.29
P0015,2026-03-29,81,78.57
P0015,2026-03-30,77,79.14
P0015,2026-03-31,69,78.86
P0015,2026-04-01,59,75.86
P0015,2026-04-02,57,74.86
P0015,2026-04-03,82,74.14
P0015,2026-04-04,73,71.14
P0015,2026-04-05,80,71.0
P0015,2026-04-06,55,67.86
P0015,2026-04-07,63,67.0
P0015,2026-04-08,57,66.71
P0015,2026-04-09,63,67.57
P0015,2026-04-10,90,68.71
P0015,2026-04-11,88,70.86
P0015,2026-04-12,81,71.0
P0015,2026-04-13,65,72.43
P0015,2026-04-14,50,70.57
P0015,2026-04-15,68,72.14
P0015,2026-04-16,70,73.14
P0015,2026-04-17,71,70.43
P0015,2026-04-18,88,70.43
P0015,2026-04-19,83,70.71
P0015,2026-04-20,60,70.0
P0015,2026-04-21,64,72.0
P0015,2026-04-22,71,72.43
P0015,2026-04-23,73,72.86
P0015,2026-04-24,72,73.0
P0015,2026-04-25,70,70.43
P0015,2026-04-26,87,71.0
P0015,2026-04-27,86,74.71
P0015,2026-04-28,66,75.0
P0015,2026-04-29,57,73.0
P0015,2026-04-30,80,74.0
P0015,2026-05-01,111,79.57
P0015,2026-05-02,73,80.0
P0015,2026-05-03,80,79.0
P0015,2026-05-04,70,76.71
P0015,2026-05-05,59,75.71
P0015,2026-05-06,63,76.57
P0015,2026-05-07,66,74.57
P0015,2026-05-08,70,68.71
P0015,2026-05-09,80,69.71
P0015,2026-05-10,78,69.43
P0015,2026-05-11,60,68.0
P0015,2026-05-12,71,69.71
P0015,2026-05-13,60,69.29
P0015,2026-05-14,62,68.71
P0015,2026-05-15,90,71.57
P0015,2026-05-16,70,70.14
P0015,2026-05-17,86,71.29
P0015,2026-05-18,66,72.14
P0015,2026-05-19,64,71.14
P0015,2026-05-20,62,71.43
P0015,2026-05-21,49,69.57
P0015,2026-05-22,78,67.86
P0015,2026-05-23,81,69.43
P0015,2026-05-24,74,67.71
P0015,2026-05-25,69,68.14
P0015,2026-05-26,74,69.57
P0015,2026-05-27,77,71.71
P0015,2026-05-28,64,73.86
P0015,2026-05-29,91,75.71
P0015,2026-05-30,85,76.29
P0015,2026-05-31,77,76.71
P0015,2026-06-01,57,75.0
P0015,2026-06-02,81,76.0
P0015,2026-06-03,58,73.29
P0015,2026-06-04,65,73.43
P0015,2026-06-05,65,69.71
P0015,2026-06-06,83,69.43
P0015,2026-06-07,88,71.0
P0015,2026-06-08,72,73.14
P0015,2026-06-09,69,71.43
P0015,2026-06-10,54,70.86
P0015,2026-06-11,62,70.43
P0015,2026-06-12,78,72.29
P0015,2026-06-13,71,70.57
P0015,2026-06-14,98,72.0
P0015,2026-06-15,65,71.0
P0015,2026-06-16,74,71.71
P0015,2026-06-17,68,73.71
P0015,2026-06-18,66,74.29
P0015,2026-06-19,82,74.86
P0015,2026-06-20,79,76.0
P0015,2026-06-21,79,73.29
P0015,2026-06-22,73,74.43
P0015,2026-06-23,66,73.29
P0015,2026-06-24,57,71.71
P0015,2026-06-25,67,71.86
P0015,2026-06-26,90,73.0
P0015,2026-06-27,109,77.29
P0015,2026-06-28,80,77.43
P0015,2026-06-29,60,75.57
P0015,2026-06-30,57,74.29
P0015,2026-07-01,60,74.71
P0015,2026-07-02,60,73.71
P0015,2026-07-03,96,74.57
P0015,2026-07-04,77,70.0
P0015,2026-07-05,71,68.71
P0015,2026-07-06,58,68.43
P0015,2026-07-07,78,71.43
P0015,2026-07-08,58,71.14
P0015,2026-07-09,71,72.71
P0015,2026-07-10,102,73.57
P0015,2026-07-11,86,74.86
P0015,2026-07-12,83,76.57
P0015,2026-07-13,63,77.29
P0015,2026-07-14,58,74.43
P0015,2026-07-15,72,76.43
P0015,2026-07-16,50,73.43
P0015,2026-07-17,79,70.14
P0015,2026-07-18,78,69.0
P0015,2026-07-19,73,67.57
P0015,2026-07-20,57,66.71
P0015,2026-07-21,66,67.86
P0015,2026-07-22,75,68.29
P0015,2026-07-23,68,70.86
P0015,2026-07-24,90,72.43
P0015,2026-07-25,82,73.0
P0016,2025-07-26,24,24.0
P0016,2025-07-27,22,23.0
P0016,2025-07-28,18,21.33
P0016,2025-07-29,20,21.0
P0016,2025-07-30,21,21.0
P0016,2025-07-31,19,20.67
P0016,2025-08-01,21,20.71
P0016,2025-08-02,23,20.57
P0016,2025-08-03,19,20.14
P0016,2025-08-04,13,19.43
P0016,2025-08-05,12,18.29
P0016,2025-08-06,20,18.14
P0016,2025-08-07,23,18.71
P0016,2025-08-08,22,18.86
P0016,2025-08-09,26,19.29
P0016,2025-08-10,15,18.71
P0016,2025-08-11,12,18.57
P0016,2025-08-12,23,20.14
P0016,2025-08-13,15,19.43
P0016,2025-08-14,13,18.0
P0016,2025-08-15,25,18.43
P0016,2025-08-16,24,18.14
P0016,2025-08-17,21,19.0
P0016,2025-08-18,9,18.57
P0016,2025-08-19,18,17.86
P0016,2025-08-20,18,18.29
P0016,2025-08-21,18,19.0
P0016,2025-08-22,27,19.29
P0016,2025-08-23,29,20.0
P0016,2025-08-24,28,21.0
P0016,2025-08-25,15,21.86
P0016,2025-08-26,15,21.43
P0016,2025-08-27,19,21.57
P0016,2025-08-28,14,21.0
P0016,2025-08-29,20,20.0
P0016,2025-08-30,30,20.14
P0016,2025-08-31,20,19.0
P0016,2025-09-01,21,19.86
P0016,2025-09-02,21,20.71
P0016,2025-09-03,21,21.0
P0016,2025-09-04,17,21.43
P0016,2025-09-05,21,21.57
P0016,2025-09-06,23,20.57
P0016,2025-09-07,23,21.0
P0016,2025-09-08,23,21.29
P0016,2025-09-09,18,20.86
P0016,2025-09-10,21,20.86
P0016,2025-09-11,23,21.71
P0016,2025-09-12,32,23.29
P0016,2025-09-13,17,22.43
P0016,2025-09-14,17,21.57
P0016,2025-09-15,19,21.0
P0016,2025-09-16,15,20.57
P0016,2025-09-17,17,20.0
P0016,2025-09-18,21,19.71
P0016,2025-09-19,20,18.0
P0016,2025-09-20,24,19.0
P0016,2025-09-21,24,20.0
P0016,2025-09-22,29,21.43
P0016,2025-09-23,19,22.0
P0016,2025-09-24,21,22.57
P0016,2025-09-25,21,22.57
P0016,2025-09-26,30,24.0
P0016,2025-09-27,30,24.86
P0016,2025-09-28,20,24.29
P0016,2025-09-29,23,23.43
P0016,2025-09-30,18,23.29
P0016,2025-10-01,16,22.57
P0016,2025-10-02,17,22.0
P0016,2025-10-03,26,21.43
P0016,2025-10-04,21,20.14
P0016,2025-10-05,30,21.57
P0016,2025-10-06,17,20.71
P0016,2025-10-07,21,21.14
P0016,2025-10-08,12,20.57
P0016,2025-10-09,25,21.71
P0016,2025-10-10,21,21.0
P0016,2025-10-11,17,20.43
P0016,2025-10-12,20,19.0
P0016,2025-10-13,16,18.86
P0016,2025-10-14,19,18.57
P0016,2025-10-15,18,19.43
P0016,2025-10-16,27,19.71
P0016,2025-10-17,23,20.0
P0016,2025-10-18,36,22.71
P0016,2025-10-19,35,24.86
P0016,2025-10-20,25,26.14
P0016,2025-10-21,20,26.29
P0016,2025-10-22,12,25.43
P0016,2025-10-23,17,24.0
P0016,2025-10-24,22,23.86
P0016,2025-10-25,22,21.86
P0016,2025-10-26,22,20.0
P0016,2025-10-27,18,19.0
P0016,2025-10-28,18,18.71
P0016,2025-10-29,17,19.43
P0016,2025-10-30,15,19.14
P0016,2025-10-31,29,20.14
P0016,2025-11-01,31,21.43
P0016,2025-11-02,42,24.29
P0016,2025-11-03,26,25.43
P0016,2025-11-04,19,25.57
P0016,2025-11-05,37,28.43
P0016,2025-11-06,29,30.43
P0016,2025-11-07,31,30.71
P0016,2025-11-08,43,32.43
P0016,2025-11-09,36,31.57
P0016,2025-11-10,21,30.86
P0016,2025-11-11,12,29.86
P0016,2025-11-12,27,28.43
P0016,2025-11-13,34,29.14
P0016,2025-11-14,27,28.57
P0016,2025-11-15,24,25.86
P0016,2025-11-16,28,24.71
P0016,2025-11-17,22,24.86
P0016,2025-11-18,32,27.71
P0016,2025-11-19,37,29.14
P0016,2025-11-20,27,28.14
P0016,2025-11-21,37,29.57
P0016,2025-11-22,36,31.29
P0016,2025-11-23,22,30.43
P0016,2025-11-24,20,30.14
P0016,2025-11-25,17,28.0
P0016,2025-11-26,20,25.57
P0016,2025-11-27,30,26.0
P0016,2025-11-28,24,24.14
P0016,2025-11-29,27,22.86
P0016,2025-11-30,33,24.43
P0016,2025-12-01,20,24.43
P0016,2025-12-02,26,25.71
P0016,2025-12-03,23,26.14
P0016,2025-12-04,30,26.14
P0016,2025-12-05,28,26.71
P0016,2025-12-06,44,29.14
P0016,2025-12-07,40,30.14
P0016,2025-12-08,21,30.29
P0016,2025-12-09,13,28.43
P0016,2025-12-10,20,28.0
P0016,2025-12-11,23,27.0
P0016,2025-12-12,26,26.71
P0016,2025-12-13,29,24.57
P0016,2025-12-14,31,23.29
P0016,2025-12-15,21,23.29
P0016,2025-12-16,21,24.43
P0016,2025-12-17,25,25.14
P0016,2025-12-18,28,25.86
P0016,2025-12-19,42,28.14
P0016,2025-12-20,36,29.14
P0016,2025-12-21,38,30.14
P0016,2025-12-22,16,29.43
P0016,2025-12-23,23,29.71
P0016,2025-12-24,18,28.71
P0016,2025-12-25,18,27.29
P0016,2025-12-26,21,24.29
P0016,2025-12-27,22,22.29
P0016,2025-12-28,31,21.29
P0016,2025-12-29,29,23.14
P0016,2025-12-30,37,25.14
P0016,2025-12-31,22,25.71
P0016,2026-01-01,17,25.57
P0016,2026-01-02,28,26.57
P0016,2026-01-03,22,26.57
P0016,2026-01-04,20,25.0
P0016,2026-01-05,11,22.43
P0016,2026-01-06,14,19.14
P0016,2026-01-07,14,18.0
P0016,2026-01-08,21,18.57
P0016,2026-01-09,28,18.57
P0016,2026-01-10,12,17.14
P0016,2026-01-11,19,17.0
P0016,2026-01-12,8,16.57
P0016,2026-01-13,12,16.29
P0016,2026-01-14,14,16.29
P0016,2026-01-15,24,16.71
P0016,2026-01-16,17,15.14
P0016,2026-01-17,26,17.14
P0016,2026-01-18,21,17.43
P0016,2026-01-19,11,17.86
P0016,2026-01-20,10,17.57
P0016,2026-01-21,20,18.43
P0016,2026-01-22,12,16.71
P0016,2026-01-23,24,17.71
P0016,2026-01-24,22,17.14
P0016,2026-01-25,14,16.14
P0016,2026-01-26,15,16.71
P0016,2026-01-27,15,17.43
P0016,2026-01-28,10,16.0
P0016,2026-01-29,11,15.86
P0016,2026-01-30,12,14.14
P0016,2026-01-31,19,13.71
P0016,2026-02-01,22,14.86
P0016,2026-02-02,14,14.71
P0016,2026-02-03,15,14.71
P0016,2026-02-04,12,15.0
P0016,2026-02-05,11,15.0
P0016,2026-02-06,20,16.14
P0016,2026-02-07,18,16.0
P0016,2026-02-08,21,15.86
P0016,2026-02-09,11,15.43
P0016,2026-02-10,16,15.57
P0016,2026-02-11,10,15.29
P0016,2026-02-12,20,16.57
P0016,2026-02-13,29,17.86
P0016,2026-02-14,16,17.57
P0016,2026-02-15,24,18.0
P0016,2026-02-16,17,18.86
P0016,2026-02-17,17,19.0
P0016,2026-02-18,19,20.29
P0016,2026-02-19,16,19.71
P0016,2026-02-20,18,18.14
P0016,2026-02-21,16,18.14
P0016,2026-02-22,18,17.29
P0016,2026-02-23,14,16.86
P0016,2026-02-24,14,16.43
P0016,2026-02-25,15,15.86
P0016,2026-02-26,12,15.29
P0016,2026-02-27,11,14.29
P0016,2026-02-28,17,14.43
P0016,2026-03-01,19,14.57
P0016,2026-03-02,20,15.43
P0016,2026-03-03,16,15.71
P0016,2026-03-04,14,15.57
P0016,2026-03-05,17,16.29
P0016,2026-03-06,26,18.43
P0016,2026-03-07,26,19.71
P0016,2026-03-08,26,20.71
P0016,2026-03-09,16,20.14
P0016,2026-03-10,20,20.71
P0016,2026-03-11,14,20.71
P0016,2026-03-12,20,21.14
P0016,2026-03-13,18,20.0
P0016,2026-03-14,27,20.14
P0016,2026-03-15,25,20.0
P0016,2026-03-16,27,21.57
P0016,2026-03-17,19,21.43
P0016,2026-03-18,16,21.71
P0016,2026-03-19,15,21.0
P0016,2026-03-20,35,23.43
P0016,2026-03-21,25,23.14
P0016,2026-03-22,20,22.43
P0016,2026-03-23,19,21.29
P0016,2026-03-24,14,20.57
P0016,2026-03-25,22,21.43
P0016,2026-03-26,21,22.29
P0016,2026-03-27,23,20.57
P0016,2026-03-28,27,20.86
P0016,2026-03-29,23,21.29
P0016,2026-03-30,19,21.29
P0016,2026-03-31,25,22.86
P0016,2026-04-01,20,22.57
P0016,2026-04-02,28,23.57
P0016,2026-04-03,28,24.29
P0016,2026-04-04,24,23.86
P0016,2026-04-05,29,24.71
P0016,2026-04-06,19,24.71
P0016,2026-04-07,14,23.14
P0016,2026-04-08,18,22.86
P0016,2026-04-09,16,21.14
P0016,2026-04-10,23,20.43
P0016,2026-04-11,21,20.0
P0016,2026-04-12,20,18.71
P0016,2026-04-13,22,19.14
P0016,2026-04-14,17,19.57
P0016,2026-04-15,16,19.29
P0016,2026-04-16,19,19.71
P0016,2026-04-17,30,20.71
P0016,2026-04-18,28,21.71
P0016,2026-04-19,24,22.29
P0016,2026-04-20,26,22.86
P0016,2026-04-21,21,23.43
P0016,2026-04-22,17,23.57
P0016,2026-04-23,22,24.0
P0016,2026-04-24,29,23.86
P0016,2026-04-25,22,23.0
P0016,2026-04-26,20,22.43
P0016,2026-04-27,17,21.14
P0016,2026-04-28,18,20.71
P0016,2026-04-29,22,21.43
P0016,2026-04-30,17,20.71
P0016,2026-05-01,21,19.57
P0016,2026-05-02,26,20.14
P0016,2026-05-03,20,20.14
P0016,2026-05-04,16,20.0
P0016,2026-05-05,18,20.0
P0016,2026-05-06,16,19.14
P0016,2026-05-07,15,18.86
P0016,2026-05-08,17,18.29
P0016,2026-05-09,18,17.14
P0016,2026-05-10,21,17.29
P0016,2026-05-11,23,18.29
P0016,2026-05-12,18,18.29
P0016,2026-05-13,19,18.71
P0016,2026-05-14,22,19.71
P0016,2026-05-15,29,21.43
P0016,2026-05-16,17,21.29
P0016,2026-05-17,21,21.29
P0016,2026-05-18,24,21.43
P0016,2026-05-19,18,21.43
P0016,2026-05-20,13,20.57
P0016,2026-05-21,19,20.14
P0016,2026-05-22,28,20.0
P0016,2026-05-23,28,21.57
P0016,2026-05-24,14,20.57
P0016,2026-05-25,15,19.29
P0016,2026-05-26,20,19.57
P0016,2026-05-27,16,20.0
P0016,2026-05-28,17,19.71
P0016,2026-05-29,18,18.29
P0016,2026-05-30,22,17.43
P0016,2026-05-31,30,19.71
P0016,2026-06-01,15,19.71
P0016,2026-06-02,22,20.0
P0016,2026-06-03,19,20.43
P0016,2026-06-04,19,20.71
P0016,2026-06-05,11,19.71
P0016,2026-06-06,28,20.57
P0016,2026-06-07,20,19.14
P0016,2026-06-08,19,19.71
P0016,2026-06-09,20,19.43
P0016,2026-06-10,15,18.86
P0016,2026-06-11,18,18.71
P0016,2026-06-12,28,21.14
P0016,2026-06-13,30,21.43
P0016,2026-06-14,24,22.0
P0016,2026-06-15,17,21.71
P0016,2026-06-16,31,23.29
P0016,2026-06-17,19,23.86
P0016,2026-06-18,12,23.0
P0016,2026-06-19,29,23.14
P0016,2026-06-20,17,21.29
P0016,2026-06-21,25,21.43
P0016,2026-06-22,16,21.29
P0016,2026-06-23,13,18.71
P0016,2026-06-24,17,18.43
P0016,2026-06-25,12,18.43
P0016,2026-06-26,21,17.29
P0016,2026-06-27,20,17.71
P0016,2026-06-28,21,17.14
P0016,2026-06-29,11,16.43
P0016,2026-06-30,23,17.86
P0016,2026-07-01,14,17.43
P0016,2026-07-02,22,18.86
P0016,2026-07-03,28,19.86
P0016,2026-07-04,26,20.71
P0016,2026-07-05,26,21.43
P0016,2026-07-06,18,22.43
P0016,2026-07-07,17,21.57
P0016,2026-07-08,18,22.14
P0016,2026-07-09,18,21.57
P0016,2026-07-10,19,20.29
P0016,2026-07-11,32,21.14
P0016,2026-07-12,21,20.43
P0016,2026-07-13,14,19.86
P0016,2026-07-14,22,20.57
P0016,2026-07-15,14,20.0
P0016,2026-07-16,23,20.71
P0016,2026-07-17,19,20.71
P0016,2026-07-18,20,19.0
P0016,2026-07-19,16,18.29
P0016,2026-07-20,15,18.43
P0016,2026-07-21,24,18.71
P0016,2026-07-22,19,19.43
P0016,2026-07-23,19,18.86
P0016,2026-07-24,21,19.14
P0016,2026-07-25,31,20.71
P0017,2025-07-26,62,62.0
P0017,2025-07-27,63,62.5
P0017,2025-07-28,45,56.67
P0017,2025-07-29,43,53.25
P0017,2025-07-30,45,51.6
P0017,2025-07-31,44,50.33
P0017,2025-08-01,56,51.14
P0017,2025-08-02,56,50.29
P0017,2025-08-03,60,49.86
P0017,2025-08-04,56,51.43
P0017,2025-08-05,38,50.71
P0017,2025-08-06,53,51.86
P0017,2025-08-07,46,52.14
P0017,2025-08-08,53,51.71
P0017,2025-08-09,66,53.14
P0017,2025-08-10,51,51.86
P0017,2025-08-11,38,49.29
P0017,2025-08-12,61,52.57
P0017,2025-08-13,49,52.0
P0017,2025-08-14,40,51.14
P0017,2025-08-15,64,52.71
P0017,2025-08-16,55,51.14
P0017,2025-08-17,72,54.14
P0017,2025-08-18,47,55.43
P0017,2025-08-19,38,52.14
P0017,2025-08-20,43,51.29
P0017,2025-08-21,44,51.86
P0017,2025-08-22,69,52.57
P0017,2025-08-23,70,54.71
P0017,2025-08-24,70,54.43
P0017,2025-08-25,50,54.86
P0017,2025-08-26,60,58.0
P0017,2025-08-27,54,59.57
P0017,2025-08-28,44,59.57
P0017,2025-08-29,63,58.71
P0017,2025-08-30,52,56.14
P0017,2025-08-31,62,55.0
P0017,2025-09-01,46,54.43
P0017,2025-09-02,47,52.57
P0017,2025-09-03,39,50.43
P0017,2025-09-04,50,51.29
P0017,2025-09-05,58,50.57
P0017,2025-09-06,59,51.57
P0017,2025-09-07,69,52.57
P0017,2025-09-08,45,52.43
P0017,2025-09-09,58,54.0
P0017,2025-09-10,46,55.0
P0017,2025-09-11,46,54.43
P0017,2025-09-12,48,53.0
P0017,2025-09-13,51,51.86
P0017,2025-09-14,61,50.71
P0017,2025-09-15,47,51.0
P0017,2025-09-16,48,49.57
P0017,2025-09-17,47,49.71
P0017,2025-09-18,41,49.0
P0017,2025-09-19,53,49.71
P0017,2025-09-20,59,50.86
P0017,2025-09-21,59,50.57
P0017,2025-09-22,50,51.0
P0017,2025-09-23,36,49.29
P0017,2025-09-24,48,49.43
P0017,2025-09-25,51,50.86
P0017,2025-09-26,72,53.57
P0017,2025-09-27,54,52.86
P0017,2025-09-28,56,52.43
P0017,2025-09-29,48,52.14
P0017,2025-09-30,47,53.71
P0017,2025-10-01,44,53.14
P0017,2025-10-02,51,53.14
P0017,2025-10-03,53,50.43
P0017,2025-10-04,69,52.57
P0017,2025-10-05,55,52.43
P0017,2025-10-06,43,51.71
P0017,2025-10-07,48,51.86
P0017,2025-10-08,30,49.86
P0017,2025-10-09,43,48.71
P0017,2025-10-10,61,49.86
P0017,2025-10-11,57,48.14
P0017,2025-10-12,66,49.71
P0017,2025-10-13,43,49.71
P0017,2025-10-14,41,48.71
P0017,2025-10-15,52,51.86
P0017,2025-10-16,50,52.86
P0017,2025-10-17,64,53.29
P0017,2025-10-18,52,52.57
P0017,2025-10-19,67,52.71
P0017,2025-10-20,42,52.57
P0017,2025-10-21,57,54.86
P0017,2025-10-22,47,54.14
P0017,2025-10-23,44,53.29
P0017,2025-10-24,57,52.29
P0017,2025-10-25,57,53.0
P0017,2025-10-26,66,52.86
P0017,2025-10-27,39,52.43
P0017,2025-10-28,52,51.71
P0017,2025-10-29,67,54.57
P0017,2025-10-30,42,54.29
P0017,2025-10-31,60,54.71
P0017,2025-11-01,85,58.71
P0017,2025-11-02,100,63.57
P0017,2025-11-03,71,68.14
P0017,2025-11-04,69,70.57
P0017,2025-11-05,87,73.43
P0017,2025-11-06,56,75.43
P0017,2025-11-07,97,80.71
P0017,2025-11-08,84,80.57
P0017,2025-11-09,100,80.57
P0017,2025-11-10,52,77.86
P0017,2025-11-11,65,77.29
P0017,2025-11-12,61,73.57
P0017,2025-11-13,36,70.71
P0017,2025-11-14,90,69.71
P0017,2025-11-15,80,69.14
P0017,2025-11-16,101,69.29
P0017,2025-11-17,77,72.86
P0017,2025-11-18,78,74.71
P0017,2025-11-19,91,79.0
P0017,2025-11-20,49,80.86
P0017,2025-11-21,80,79.43
P0017,2025-11-22,82,79.71
P0017,2025-11-23,76,76.14
P0017,2025-11-24,59,73.57
P0017,2025-11-25,55,70.29
P0017,2025-11-26,46,63.86
P0017,2025-11-27,66,66.29
P0017,2025-11-28,93,68.14
P0017,2025-11-29,91,69.43
P0017,2025-11-30,81,70.14
P0017,2025-12-01,86,74.0
P0017,2025-12-02,65,75.43
P0017,2025-12-03,50,76.0
P0017,2025-12-04,79,77.86
P0017,2025-12-05,98,78.57
P0017,2025-12-06,90,78.43
P0017,2025-12-07,63,75.86
P0017,2025-12-08,48,70.43
P0017,2025-12-09,41,67.0
P0017,2025-12-10,58,68.14
P0017,2025-12-11,66,66.29
P0017,2025-12-12,93,65.57
P0017,2025-12-13,98,66.71
P0017,2025-12-14,80,69.14
P0017,2025-12-15,83,74.14
P0017,2025-12-16,82,80.0
P0017,2025-12-17,76,82.57
P0017,2025-12-18,62,82.0
P0017,2025-12-19,70,78.71
P0017,2025-12-20,67,74.29
P0017,2025-12-21,68,72.57
P0017,2025-12-22,67,70.29
P0017,2025-12-23,68,68.29
P0017,2025-12-24,79,68.71
P0017,2025-12-25,67,69.43
P0017,2025-12-26,93,72.71
P0017,2025-12-27,82,74.86
P0017,2025-12-28,65,74.43
P0017,2025-12-29,59,73.29
P0017,2025-12-30,71,73.71
P0017,2025-12-31,63,71.43
P0017,2026-01-01,40,67.57
P0017,2026-01-02,54,62.0
P0017,2026-01-03,56,58.29
P0017,2026-01-04,62,57.86
P0017,2026-01-05,28,53.43
P0017,2026-01-06,43,49.43
P0017,2026-01-07,45,46.86
P0017,2026-01-08,39,46.71
P0017,2026-01-09,54,46.71
P0017,2026-01-10,62,47.57
P0017,2026-01-11,65,48.0
P0017,2026-01-12,36,49.14
P0017,2026-01-13,41,48.86
P0017,2026-01-14,46,49.0
P0017,2026-01-15,38,48.86
P0017,2026-01-16,39,46.71
P0017,2026-01-17,41,43.71
P0017,2026-01-18,51,41.71
P0017,2026-01-19,35,41.57
P0017,2026-01-20,32,40.29
P0017,2026-01-21,41,39.57
P0017,2026-01-22,30,38.43
P0017,2026-01-23,47,39.57
P0017,2026-01-24,51,41.0
P0017,2026-01-25,57,41.86
P0017,2026-01-26,44,43.14
P0017,2026-01-27,44,44.86
P0017,2026-01-28,45,45.43
P0017,2026-01-29,46,47.71
P0017,2026-01-30,41,46.86
P0017,2026-01-31,53,47.14
P0017,2026-02-01,59,47.43
P0017,2026-02-02,36,46.29
P0017,2026-02-03,54,47.71
P0017,2026-02-04,47,48.0
P0017,2026-02-05,29,45.57
P0017,2026-02-06,46,46.29
P0017,2026-02-07,46,45.29
P0017,2026-02-08,50,44.0
P0017,2026-02-09,42,44.86
P0017,2026-02-10,42,43.14
P0017,2026-02-11,32,41.0
P0017,2026-02-12,38,42.29
P0017,2026-02-13,46,42.29
P0017,2026-02-14,56,43.71
P0017,2026-02-15,37,41.86
P0017,2026-02-16,46,42.43
P0017,2026-02-17,44,42.71
P0017,2026-02-18,37,43.43
P0017,2026-02-19,39,43.57
P0017,2026-02-20,59,45.43
P0017,2026-02-21,48,44.29
P0017,2026-02-22,36,44.14
P0017,2026-02-23,36,42.71
P0017,2026-02-24,43,42.57
P0017,2026-02-25,40,43.0
P0017,2026-02-26,36,42.57
P0017,2026-02-27,50,41.29
P0017,2026-02-28,59,42.86
P0017,2026-03-01,60,46.29
P0017,2026-03-02,46,47.71
P0017,2026-03-03,37,46.86
P0017,2026-03-04,41,47.0
P0017,2026-03-05,56,49.86
P0017,2026-03-06,51,50.0
P0017,2026-03-07,57,49.71
